acc_id,card_code,balance,comp_id,bank_country
0a17170b-be21-48a0-a2e1-7beeb2a243b7,GB74ZZIU91989312158192,315434.48,a8f987c9-68d4-4397-baa7-06269440ef1b,Haiti
d858f07d-85fb-4764-be0b-6c7c6fe73929,GB71QOWR42751631774045,921160.36,c1bf3445-4d4b-40fb-bb5e-cb240c16e94c,Turks and Caicos Islands
fc6a262d-c86e-479a-bbf3-26114f7d643b,GB36LUTV82071801738048,399995.33,3f72d92f-e411-4022-afff-08fb7c454baa,Comoros
89e3f3d2-2847-4f45-8072-762031a15c30,GB91KRMI83965391831665,508966.38,b623734e-0dd6-4ed8-ab95-fcc1baba2f10,Uganda
68db3f21-f582-4c3e-80bc-8f4d29dd538d,GB59UQQZ66038223847567,444469.28,9488c33a-a217-41b9-8ea6-a6708a4c7163,Taiwan
e6402c2d-97c8-406a-b753-658b710be440,GB20JIWP92176789897344,634414.09,93a39f31-4912-4366-8c22-d46606b5288d,Eritrea
ff503174-fab7-4553-b225-6c480ca2e0c7,GB89WWNF50103774850803,514657.07,bb42ff77-b635-49e2-a646-ea7844f2f8ce,Sao Tome and Principe
d1dbfad2-30d5-46de-b661-1bca552b4889,GB36FIUP42718072771990,53147.16,311bf776-a832-492f-9879-7182997ad500,Saint Martin
fc56e5a7-ce40-46ec-9b4b-1c886954cf34,GB39AZQV03177740148637,949062.11,f9b82ec5-3768-4ce5-920a-b89ce57facc8,Barbados
580b355b-708e-448b-bc68-300310540308,GB86XIOV19803253604414,989159.1,721d827c-9353-4739-aead-b194d1689a1f,Belize
329127d6-c6bc-48ec-ae3e-615511398521,GB35GKRS48015296096176,414295.43,1639f40d-e19a-4649-9f7a-e1e59a46e773,Togo
3a57876a-4cba-462d-bb53-c3647f1ee584,GB77YWJA61837411027089,479433.75,c696ca68-cde1-4563-9ec7-854cbea49d87,Belgium
b786d9d9-35b4-421a-960a-b59af27dd49f,GB51KOCI35447184429551,977608.27,1132dd6c-5eff-4046-9df7-4755c84261c0,Georgia
2761d11d-10f3-49ef-acc9-d72b51b4d99e,GB77VZUY26062381647055,730384.61,5cef48d3-22f7-4a68-b0d0-659e6efa528a,South Georgia and the South Sandwich Islands
397d2962-911a-4540-aad8-c606e73c2eec,GB23VUPU95536731447609,892489.06,c94c445c-5366-45d0-bcea-64faccad3f0d,Sudan
fb67a65f-837a-4ca0-a4fd-ef1744a5e79b,GB61UKNW43410401250785,684783.49,0e2436d8-8947-4f7b-909a-539ec97d16b8,Denmark
c784ba8a-b19b-49a8-b314-48a39ef422f7,GB16ICWJ87134675044162,206655.07,014d69f1-dd91-4972-bf4d-18d62523ff3d,Slovenia
fc197335-fc44-4b7c-a1f0-55c5c6b277c8,GB08LYGV61784092340648,152211.95,4312e7f1-5aaf-4cf8-9330-1b415f215c69,Northern Mariana Islands
37b719fc-22c4-4b8c-8d70-13b060c2b81c,GB27YMWG89935025162746,620874.38,3b73c8ae-6b4e-4201-bb83-827d64128a0a,Lao People's Democratic Republic
dbd6b670-935d-4893-9456-c38c58aeb3ba,GB34VSQG46020463625170,879881.5,1421ffd7-e957-4e29-b603-507cd0a985df,Saint Helena
ec5f08ba-edd3-4205-8ae1-5331b1c9cfc8,GB04IJOM54740351851111,839372.82,2a2fd0bd-3038-40f8-a819-f133315005d4,Central African Republic
3ad50740-e569-41bf-873c-54896f3f84da,GB50NVTV05727964879218,240602.61,46d41adc-c49e-445c-8e3b-27d41d3b96ce,Palau
a519c9c1-ecd6-421d-8493-865ba7a7f977,GB17ZRGZ30664349421598,588853.6,6484f5f2-607b-4cb5-9f0a-f0dd387a842c,Cook Islands
ed75af4f-a73c-4ced-a903-a2a431555b41,GB57MXVC00422501136206,489882.82,56be80aa-2af4-4778-a7df-cccb257f7931,Solomon Islands
afca2224-bbf4-4530-8d7b-6b5a0414f93a,GB39VJMT27546789750539,282633.19,2f22a82b-ea9a-4873-a58a-06a5fb5972df,Equatorial Guinea
29067d09-9c44-4c43-bd61-3722af7e9bae,GB76DGQS91766479281215,889484.16,3e58f4e4-64f6-433d-a356-c69c4fdea46a,Guyana
ced9ce0b-ff93-4b30-b168-cc73f7c04728,GB22IYZH41468244226957,131372.62,e04d066c-a2a5-4684-a776-ea2df2d74cd2,Gibraltar
782b9250-6a3b-41c9-9e93-f7a161972f75,GB27KNXZ83862195542206,550854.37,e3e6c9e5-8bab-4cc4-a5e1-ea52ae00593e,Vanuatu
54716775-dc05-4c04-b7c0-fe7e1f1b5076,GB48QVOM43574160048031,567492.76,1e84fc88-2c50-4260-ac95-0e4b8b07da8a,Uruguay
b0797cc7-02ee-4b04-880b-3ad9ec1ebc9e,GB74USQY80646540569309,573529.95,0f6b0d54-009b-41b0-b371-86cce44ba485,Iran
4a2f2152-7090-459f-8b13-b1247d11f122,GB87FPLT14140098475022,48886.23,3a2082f7-ea37-4d1b-8254-9b0185595c83,Djibouti
25887c1c-cfa6-47fd-b9ef-3119eee58f6f,GB73CYDX18523679822427,465144.69,4dc7e7a0-02ab-4b58-975f-85f1359fe0f5,Puerto Rico
cd6dc697-b8e7-435f-b735-b80d672a8f25,GB73FZEJ17810854779072,124451.22,faaaa9ef-7063-4710-8c20-ada04f09c812,Guinea
20696529-7620-4187-b165-8b9d06d1c27e,GB59COMF86575196791583,830752.91,5fff9e3d-7176-4a7f-8845-999cb8f593c4,Uganda
46d20e47-0b44-4f7b-ad72-2b547cae668b,GB27FQYZ90904830799672,314126.06,5b57dccd-560b-4719-b9cd-3d703e3e0fda,British Indian Ocean Territory (Chagos Archipelago)
288e48ce-79e1-4481-bff0-2a48e9d053ba,GB28NYEF11557326473927,299283.91,427f66f4-13b9-4549-b6bd-17938a742901,Marshall Islands
2527faaf-ca63-4740-9f7c-1afba1522447,GB40ZRQT47956527232444,385275.15,2cf02bed-27cf-43b4-8761-30802928087f,Guadeloupe
3f95508e-81ed-4ec8-870f-a7b85127193a,GB90BSPA00359263936165,88643.17,f934fce3-92a6-4aa9-84fc-33fc23f91c15,Armenia
bd2318e5-4563-4846-b149-faabae5cbdfe,GB82VDRV46756641210931,59257.89,d3d4d47c-253a-444f-a59e-349a44ad39ba,United States Minor Outlying Islands
db93fba0-f4b7-4627-9458-a5816811b678,GB89YIOE81343154423006,762752.35,d5b4b730-d76d-48eb-9cbd-abf23c1a206d,Azerbaijan
66459da8-5368-4496-a17c-aafba566ce29,GB25QASK40462402178546,901806.3,cfa23335-7eca-4aa5-be55-2a74d782485d,Hong Kong
8161f0e2-58c5-4347-9df8-42fd990ee472,GB61GBZZ21288403238663,390678.71,a1b940ff-6c4d-453f-b551-c0bd73a78dc9,Israel
cca6e3d8-0373-4003-95b0-80010373e1d8,GB92SCWK72817100020223,29907.79,19dc421a-18ae-4c91-852f-459b9eb28e20,Saint Lucia
fdc2565a-9969-4276-be89-247fb6d0e0e5,GB84PDJB96834743178890,413218.54,f13e177f-7470-47a9-a2b2-3bc3d55cd2d1,Monaco
51556fb1-49c7-4aba-a624-a255f557d2fb,GB03HXRD69276839190848,332544.27,0bf8041c-1376-4183-878c-3c3bc3ac2db4,Solomon Islands
a20f99bd-ecdd-4293-aada-9cddd16e131b,GB49MFDA27727239963490,140644.13,9fb981b6-1c99-4ea3-850a-68f12b2077af,Sri Lanka
c22be57b-8314-400d-9038-a0b65a02cc9f,GB87HFHR22351468523546,673492.17,49b851b8-c2c5-4b09-87b5-d91e4cead21d,Rwanda
f6632798-f4ea-4c8c-9f7f-634f42af6aa8,GB09FQKS18711859530284,48183.21,42a3c7df-832f-4310-b9b3-0825cafc0fed,Sudan
43db35a3-9051-4db4-b27e-1610d050a4d5,GB47CACR62422880991356,351336.32,faf1cd84-21a3-4862-a38a-3df65327c2dd,Liberia
5c144b7c-59b4-4901-b04f-bbcdf6dae5a9,GB67UJSX15088637955458,800281.49,e4402d29-0c65-45fc-8422-079d8b04f62d,Peru
1ef81fe7-d3b2-4133-8546-3bf6677145b4,GB61BWBY36187686240630,498033.24,a7757aff-3a4b-4bf3-9b95-26be9ce9d087,French Guiana
1b59f99f-83c7-4311-b571-562e27062a95,GB16TSWO56424480810163,523140.6,d58ae31f-9ac8-4fb8-8ac4-2ffd2d7739d7,Barbados
79c8a1c8-faf8-4bb5-ac1f-7f8f5b2e8d74,GB47TEPF24361673721635,38062.93,72bfb947-91a8-44ec-a9e9-66f840a32862,Cuba
b7ac1aa6-2121-45af-ab0b-54bc967a14d7,GB54GPBE01656648907031,283356.04,fdc63591-d4c6-4572-80d5-bccd843acc93,United Arab Emirates
138c9075-2607-4ba0-95f8-4f0de4ddf27a,GB25VBGR24578086297440,147418.29,5b059f9d-111c-4e5f-9db6-5ed608b75924,Bhutan
0710c78e-68ff-4564-bc84-6ed759badac2,GB65YVNK22523780599348,235871.8,910820c5-2f1c-4d87-a4f0-d70856ed7c95,Puerto Rico
d0c08f71-e836-47e3-abae-9e1afe19d310,GB20XSRH65163364809232,742130.0,664d320d-08c4-44e9-bdc8-90f0814faf5f,Sweden
c8c8108d-6fce-4409-b75a-301d2542e099,GB50KPXY32629735635820,821425.56,631d52ec-a855-4d1b-ac37-760babcd32d2,Guam
9434870f-a026-4926-9883-51942caabc5d,GB90FGJH75376923432219,114735.67,c530fa62-27a6-46d3-97cc-14d153a12b5d,Iran
7769acf2-558e-4a15-80fc-e14ca3ca9387,GB42TWMX85858333654655,486817.78,e1b5b992-19b7-4234-8d68-86fbb44e2d1d,Italy
c08a5820-4e88-4a94-a12c-3b2f9920155a,GB25JNKM87825769188706,438949.99,7f29d5dc-a32d-4efe-9ac7-e54d0e7c4077,Oman
f3f39eac-3ce9-4604-8a0c-508ef423804f,GB52DAWK46318631522203,839491.31,cadb3b9e-d595-4b3b-9130-fab3b48ad8aa,Fiji
fce01cab-12d0-44e2-8ecb-c1ff21fd75cc,GB36QFAT37474218874862,619799.69,938bfd80-b531-480e-898c-9a8d6eca6997,Yemen
c94b4337-a045-4e6e-b82c-d2bdb4d85c2a,GB42MSGX68431869321170,639837.54,3a2082f7-ea37-4d1b-8254-9b0185595c83,Jordan
e511b7df-4092-4a11-bd8c-8006f42bc3b8,GB39DBXN93276769649884,308293.19,91d8780b-1afb-4b0e-ab19-c8eb96480dd8,Maldives
a75c8939-eea2-496f-8f87-1415ae630ea2,GB76ZERS14448815635582,701076.53,24b05807-c7be-4e41-899f-8f252773318d,New Zealand
a146909b-0199-4c5d-a37c-7ccce987d0c0,GB07LSPR16819634587046,19024.04,6a36cc27-55f6-4dc4-9979-19b6f1a81536,Kuwait
fd2e9d46-9f17-4d8f-a5a1-6d510676e137,GB95EFVL42186798189068,162677.86,e512501f-7621-4a29-a398-f4aa2df757ae,Guyana
86a1e926-e559-4af4-8d39-a80e701598ed,GB46COYL40287587439113,490038.9,ca67afba-8237-48d8-b062-7f5b018af932,Antarctica (the territory South of 60 deg S)
6f2444ce-d740-4f90-98b7-51855cf22038,GB32WFKX35571919170405,85010.41,868a343d-446a-4ed9-a0db-db69002a5fb2,Togo
c1c0fb09-3904-45fe-91e2-8d20f895686d,GB67DUQI95015713018959,881080.45,09794bfb-5e0c-4e3f-ad6b-4aab381d1803,Bulgaria
640aff19-4d89-473c-9089-aae809662778,GB61XSUG36413604848666,705670.21,332252e1-a45c-4057-974b-e06ffe64b0af,Belize
fbd00d97-e0e9-45e5-a4ef-b982f3d67d3e,GB91JQMB23307720487168,756891.88,8bcb2d41-b715-4bf4-8c61-25fb0c5f11af,Ireland
4a64577d-d10b-495f-9eda-048eb06d4453,GB30VVUQ81748182071491,208197.59,2bc94e94-0587-4161-aa42-ef00e828d988,Mexico
c1a2b498-fe30-43a1-8152-aa8045f33611,GB34XDVI86338649648170,860999.65,7172bf48-7673-47b5-b766-bb7bb5cdf898,Heard Island and McDonald Islands
103161a3-3847-4b7c-8f63-e7cd5e527188,GB12LIYE59515431189394,681166.75,82c965d5-c9c4-4b9f-b325-42eb0991b5fb,Sierra Leone
f72e2161-7087-4699-b215-0adfd732c6b6,GB70ORNZ33792119980956,602547.44,3110f2af-79c0-4151-8f1e-92aee3874e73,Luxembourg
a863e96d-4486-4989-9e5a-4fb6929b2385,GB32EXZW96810457962252,719788.76,d573e050-9d00-48ca-90ce-eda3802035b0,Swaziland
da1e903a-dc88-490a-a9a3-1729d369307d,GB54WIRX33951277570164,312493.89,08cfca1c-f173-45d8-b185-a5a8244fb73c,Bosnia and Herzegovina
fe651646-056c-4b85-a052-1438e09c39ef,GB96ASVY77705539280920,96185.95,3c4e943c-e3ae-4623-8d3d-ca65931c1628,Isle of Man
00abfb93-9f44-43ef-bea4-638765934fdd,GB75PZZA61063320463181,617485.94,577e5890-a7a7-4e2e-805b-d89296a9e4c9,Marshall Islands
bec37f97-f9c1-414c-abf0-27a7ee0304e4,GB58LGCF09036801643402,177414.16,09e4753d-5074-4829-a58f-2afc115613d4,Chad
69bdc913-0a95-44b8-a541-a046d4d54f30,GB52GMFX89422165908029,100930.29,361975cf-d508-4c15-bc8b-fd917544d044,Kiribati
35d3dad5-8e31-41e2-a186-4d79b674fd30,GB18RICR78296940014757,283168.67,412e97f3-6cdf-424c-8ba7-305c48285077,Timor-Leste
5391a632-25ab-4bf4-82a2-6cc4e9f7ef20,GB73ZZXK72665043501504,528070.08,d6ee2a20-10bf-45d1-a2f9-361a41147fd1,Sao Tome and Principe
94db76b6-e4d5-499c-9fee-aef3cd80edf8,GB62LFCN84696864088588,640861.51,da1f6568-900b-48bb-823a-8a53545ea5c7,Brazil
9c24e6bb-0da8-47dc-9b5d-3c55898494eb,GB79ZZVB39979226591917,616312.17,70b0c8fa-ace9-4fc7-842c-f0dcad4964cc,Hungary
5f7acfd1-1c9b-4eac-8855-24ba2c7d39fa,GB10DKME20485435778934,428328.61,8b5cfa3d-1998-4e6d-ab97-0aafcd542bda,Jordan
69cbc548-88c4-4e98-b37a-dfd78975a8ce,GB04TZXJ67890685496157,490962.87,cd8eafa5-8d62-455d-8c14-5f97aeebeb6e,Cuba
b35a8796-80f3-4e80-89bb-367193284b89,GB55QUOO82234602728832,757094.73,4f444513-222d-4b22-bdc9-cc138855b5df,Grenada
409bef71-dfa4-4649-8911-66bc1a1eeff9,GB49HEPI41818785269217,551290.44,45b84d35-8407-437a-b626-10d7ddb33e99,Western Sahara
b4474c66-3d20-4401-af4f-7052ff3d7ddb,GB76AGMW82944439331947,905203.82,49b851b8-c2c5-4b09-87b5-d91e4cead21d,Barbados
08a5f348-0531-4cdb-a2e5-a7732125d108,GB70FZRM00042557744854,242780.91,19dc421a-18ae-4c91-852f-459b9eb28e20,United Kingdom
f99af4f0-026b-4648-9ddc-2b425c00d7f6,GB95YDHH40461729110281,740298.26,45aa790e-7053-415f-9636-aab2da73c306,Bulgaria
b80ce482-86cd-4516-9436-35c27996d0d0,GB60SKJF55233866713083,841242.13,86ffcd80-59ba-43ac-b269-14ca5b7c9dc9,Lesotho
d6946bfb-9010-416e-8a69-5f10f758d4cd,GB03OWIU71404287998263,624677.15,74a15a95-b572-4dea-bc92-9cdb6fbb3f7a,Lesotho
0f7e348b-366d-472c-81cc-8be914d90687,GB29ZMKW27941119113906,608926.89,9a018802-a641-4a11-9e2f-2abc177eeb97,Jamaica
1d756b56-c63c-4067-8601-d004c6412c6a,GB08WTOK26251555557268,411838.66,cba4b9ee-d6f5-478f-bffd-5f902f6e6560,Malaysia
cb615cfd-f2cb-4d62-b322-e24ee99c7afb,GB22AZIK93271279194543,782744.98,00a24444-7f25-4a6c-ad43-56b0eceba0ba,Kazakhstan
2666650e-dfbc-4f81-b82f-8b0bc4428c98,GB09NVHH95498967718486,894964.28,58e176ee-d7f4-4ba8-bfa9-2f62c27cc0f2,Congo
15602f86-3e75-4159-bade-8058ce9157f8,GB64ACVD80368890151907,529973.15,d07d2c57-52c7-40d2-a489-ee368cd14ba4,Senegal
fe04028b-27fb-4254-860f-8a07b219d0f6,GB80JMSN24994835936665,803107.85,c717c5af-ecf6-4df6-8e99-bcdcff7470c4,Holy See (Vatican City State)
d2773745-92fa-4edb-9401-d3da2b552ec8,GB27BVWQ04318823118373,694893.86,9529f856-ff1e-44bf-bca8-a99a5b62f5c1,Marshall Islands
057e2861-af92-482b-bcb5-dd07ac5c5deb,GB23FTNF48455383278918,114418.29,468da7ae-e58b-4d70-8869-e6cbd64300ef,Nicaragua
22b69d17-358e-48d5-a6d7-4d9df4bfaf48,GB93FCIP85738445223610,918125.91,84a3fb3f-067d-418d-958f-90a30df1582b,Swaziland
30784831-86bf-4081-8fed-49c7cc276acc,GB60ORTQ46709744046202,158690.35,ba512c6f-fd2c-42a8-a760-9ca4191d307c,Poland
1a3b5057-1dd6-4ad2-959a-8956d77389a6,GB28SSOU67278167356687,600164.96,c707ce07-e9a7-4800-b9ab-56d006b60dcc,Sweden
f4be30bc-6920-4e09-9d87-88c6ee675c67,GB57HRZN34563353851188,383291.09,cc7e0f12-37b2-442e-b2a7-a0f64d3e48e2,Ghana
44ba7ddf-ebae-4578-8e7c-9b1fba1d1761,GB92JEXZ11983673568454,907384.16,ce4d764c-a561-4321-b8bc-fbbe3cabfb83,South Africa
174b38ff-5f89-4643-a04b-53e4a2a7bccd,GB38MTTR71607827528677,600336.17,fdbd3851-6c64-4753-b1b4-d66d502c2157,Guadeloupe
51d88f6c-9b01-4260-bf06-9bdd16304a99,GB80NOQZ21449627943780,745039.87,516d2ae8-261e-4de5-9aeb-38b2ca8d5b12,Sao Tome and Principe
2a6505da-d668-42e2-a847-ad6230df5a45,GB40BTMF63735791765087,531778.97,05b5d29b-ed68-4c5d-a9b1-516147fa452f,Turkey
88b8dbc0-a1b7-4a43-84cd-13e3d224cc64,GB20CAKS67174838411140,548009.56,1500465b-1b39-4c0a-a7f3-cbed79257cf7,Uganda
4eea44d1-83e9-4651-af4a-475cc946a7f6,GB58CWVO05365231113436,34521.42,868a343d-446a-4ed9-a0db-db69002a5fb2,Uganda
3e208d7e-91f9-4d9e-b925-7f1429a64ed1,GB48HFLC11046676542515,583189.12,8bf77f07-85d6-4039-853b-c98d1bd811f6,Saint Kitts and Nevis
8087b457-5381-4bcd-8405-94321327e714,GB08KZBL11358327742633,146943.13,c66d2940-7cc7-4b95-8a0f-1caaf2b081b6,Yemen
b038fabb-fa91-42d9-8a97-7878d6e141a4,GB17OGEL97373301201226,23300.73,bc6e33da-41be-4ab3-91d3-b6c6bba6a41b,Togo
d022f640-766c-4caf-90af-a9822c21f5e0,GB05EFNZ37089351929582,45736.3,c98b2a3b-fbb3-489e-8532-b869205e706d,Mauritania
a075f0f1-8163-4283-9776-2f14e4167c23,GB31PLXB31033782607529,15318.04,6a6ac491-63f1-4120-909f-c12352fe17f6,Lao People's Democratic Republic
8508307c-b333-490d-a30f-05cfd7dc47d6,GB76JYRQ28383913080846,388291.66,071156e2-3fb9-438e-bb08-e4af07a15047,Liechtenstein
ac0e9dbf-abd4-49ef-b48a-e0ef14016fe1,GB48SGIX02444896345910,408891.27,b6119d85-fea2-4fe2-afc7-10c1e3719c40,Brunei Darussalam
6a7b100c-3d9b-4f7b-9b26-feeed1105b45,GB73DOMC69586920036212,266602.2,7932ea72-98d9-48f2-a43c-dce787715e6f,Guernsey
79e0095b-7d1d-4040-9551-1f3b64551f98,GB38LWNV84572466156556,306786.26,6e52b44b-884a-4924-bb0a-6e2fa109f5b4,Cambodia
55170997-7e08-47c9-8a09-e3a78e39329e,GB23RNXH38508774437875,642723.27,33a20403-c30c-43db-a9af-57876178efb8,Isle of Man
bd289abd-fb38-49df-8926-6bbec6d6489e,GB09KKLP96527997120034,548203.51,318f061e-efe2-44ce-8ee3-20f0c690b9a3,Yemen
a7b9ecb8-dd60-484a-970b-5b7eb124becf,GB95ILHL85836478060883,325829.01,f3d1b525-e1ed-4fab-bb7c-95b1f9063162,Heard Island and McDonald Islands
b5a3850e-2729-4883-9d3c-235c418bc6d6,GB94OBZN19079671720375,794549.98,d25b9fb3-fa1b-4329-bad1-8c5ee9d705c1,Uzbekistan
3c341c40-c3cf-4829-abe9-9e966a25b5a3,GB33RXWN64261908848205,626510.39,d1ec64b4-4cad-46a0-8169-35846cdbfdad,Myanmar
5bfef6be-d0d3-4ef0-a8cb-8edf77d0216f,GB66JFED88591658396954,418974.49,9488c33a-a217-41b9-8ea6-a6708a4c7163,Bosnia and Herzegovina
500f0efc-b716-4f41-bca6-05853b62ceef,GB86VXVJ24939095780911,713097.69,4e78a055-cad5-44e0-8e3b-68525774af1c,Benin
3c9b1b65-4e1c-4edb-83fc-6506a0793e42,GB61VFSE91794609670624,795883.93,fefb5f45-85a5-4a98-85d4-1c30263b67ea,Ecuador
5452a448-f69c-4b3d-9a1b-cb9453c2db84,GB48ADTL82108018764247,178319.26,a22f18f3-1212-4ca8-b210-d5490b16897f,Angola
07838fb4-d4b9-4c51-8e34-9f2f9b051c01,GB70HSMN25650391903233,214649.23,7271db8b-80fa-4c29-9ab3-104597dd886c,Mali
f1f542db-710b-4a07-b665-81ec91c6aff7,GB18EANJ88888320024106,521742.71,f941cfc5-b44f-4423-a2bf-e88981dfd1b2,Slovakia (Slovak Republic)
5962b6f4-2790-4e2e-b169-db3e6575c690,GB10SBPB31165480429022,113701.32,c5e196f4-fcba-435d-8823-373599135f5c,Cayman Islands
bb0b3b63-ffbc-4dfe-a795-359775b0b93c,GB68ORCW25856779017651,873171.49,8c2bf707-f11b-41d8-99f3-e278eac13360,Saint Lucia
3b69478a-47ce-4413-8525-442cfd627120,GB52JZOC96078988505617,99661.23,ebf64a06-5400-4323-8713-5018b9065a71,Turkmenistan
6c907609-081a-4bab-817e-e7a511e0a8cf,GB23XORI98569839139644,332522.7,bbb85c22-f113-460d-8569-fa2ea6eda1e3,Guinea
bf7dcedc-939a-48ff-9834-beb0970929bf,GB81JQSR41237138208830,119413.5,e63c0124-1049-4b0f-a5e2-b27972d5c4ba,Timor-Leste
fa198fb4-1523-4f23-84a6-5ddba73c7112,GB07KSHY35593286625684,536854.29,8d81e8f8-19b8-4524-a007-1317e6dfaee6,Tunisia
373f020b-5990-4804-8a93-d6ef66d87b2d,GB28ZBGZ86395980333272,365488.73,3157fd45-2aca-445e-9536-83a661cf3cd6,Guinea
e3c255b4-c384-4e5d-8a5e-0a475bee12f8,GB44DVYT86500108485555,950276.73,228f516d-1465-472b-99ca-e3fec7797d63,Belize
6f91ccc5-99a9-4762-990f-16bd7243f1bf,GB97AMOX22947212639033,546432.39,cd5b21ff-8583-4fe0-b2f8-50f8eed944ac,Panama
bdafddf1-aa85-4df2-8f1a-2aa8a458074c,GB63UOWA47155536061826,788364.01,91c8486e-d03c-4b54-ba6a-01b0d16f57fb,Burundi
af9c9de0-dfb0-4088-b158-d057e98f13ca,GB76HIGC95267354475014,463655.3,d1cfc033-1257-4fff-834e-a447b89ca8b1,India
771910ba-ad33-46cc-9630-ae3a76c5682d,GB91PIFR23937925133474,461816.62,2d392862-0eeb-4ad9-bdd5-3afe4983a5b0,Guadeloupe
8e2ca2de-4a39-4709-ad57-e7edb4340bea,GB57TDTK18321510227833,785842.3,5af02283-2de4-43c3-8dbf-8ac5cd6c1359,Mozambique
665f397a-862c-486a-acc5-290ae79d7af6,GB21USLQ86584170682317,863876.65,4705e4e1-344c-45bb-b990-77feb75f9d16,Oman
325ec433-16bf-4956-86ec-d8d0e07b304a,GB87BKXR00940921877159,314241.57,744eb595-6612-403e-ad81-ce65e58f969d,Oman
48c46ba6-7906-4059-bf9d-b3b3fabb53de,GB79UOEV05724156694852,698079.36,1dce23b0-7882-470c-a335-69a3995f827a,Afghanistan
946fae34-194b-42a7-b1e1-8e3813fbfef9,GB48EFQD68879840533834,180417.8,f7ab5721-0111-40e4-b3a8-c4d6ccf17ddd,Indonesia
