acc_id,card_code,balance,owner_id,bank_country
8b079c4a-5089-4b13-a41a-d568c25ddade,GB21RJNQ07069121365914,978041.76,4d355c68-c262-47f3-9322-fa3b1cfbe761,Australia
91f91293-8730-49e0-9728-7c7f668e5772,GB10TMFJ95386148321753,935391.16,d83045bc-bb54-4ff7-9a56-ac90438e402e,Israel
bbedeca9-65a4-441b-87ce-c3368e0b209a,GB62YIHF53149284179166,326333.66,538a286e-fbf6-45a3-b183-528d42d78463,Lesotho
5da62069-9580-4215-874d-baa2f281aca3,GB73UHYB43154528964157,60015.18,6101241c-4c7d-4486-be6a-e9f71f181265,Namibia
8f93d872-d470-40e0-81d1-d8ed7c732afb,GB63DFND73823321521166,336908.78,432091cb-df79-4a9e-a944-eb0c312bd3f2,Yemen
0e7b7e03-04db-46b8-9cef-da1d686b5286,GB91WBQD81877601069172,564069.98,e0038760-faf0-46f9-af69-ed9d11ccd330,Argentina
96558059-c0cd-424d-bba9-d85c67c09edb,GB56IMTS18046564649899,136094.19,41dddc81-f516-4a7c-b372-b92959e1d9b1,Libyan Arab Jamahiriya
ba32a61b-c2ca-4fda-bb04-b434fd2c02f6,GB93ABAO38250772624181,131233.98,56eb855f-d534-4059-91f7-0a89cf12f536,Austria
f1d6528e-8733-4fb6-a0ef-727922b3ce6a,GB95YIJP76032754890900,793669.03,bafa70b8-cd61-480d-8c5e-1dffa40b68cd,Anguilla
d04d6494-6d30-4b6d-8869-77e48e6194dd,GB44TIIB06834349668888,70747.37,3c130fd0-72c2-4eef-af0b-b53ffc140559,Cayman Islands
9d6469f8-f39d-47f3-95ea-5525e0430d8e,GB27IBCE29573724562508,204312.76,64b724af-05ef-4573-b037-b45ae926f2b5,Oman
2c367f18-3fbc-4a8f-a05e-e6aba7aa84e1,GB93KTHO08491942564347,662333.78,06d3c089-ec71-4299-a33f-a4c3784d4d23,Singapore
689586d3-3549-44e0-8e26-eeb2ed96262e,GB03KKZC22835941970340,661929.4,a659b362-3385-44a3-b431-a6e5e9150325,Czech Republic
51cb6376-acf0-4533-98a2-7c08ebbcaf12,GB63SJIF25367551256133,857370.54,26a43752-4fb1-41af-a84c-d78f785ff4f3,Namibia
ad2ec28f-55ab-4afd-8588-4779eaffc277,GB43GLVD47177827602920,635500.46,e63c3c26-efba-4280-a7ed-df55ef4b4950,Hungary
6128ae5d-c346-47ef-93fa-3ae5bb7a43f4,GB50GAXC01815067281723,5353.05,85f62223-967c-401b-b52a-9704bbc740f7,Mozambique
8def60c5-84fa-4b48-bb3e-91bba1bb5f8a,GB79BJBB30661029589343,728387.94,323e412c-f7d1-4d16-8b64-3ea7ae9b7c00,Niger
b41f4ca6-9b35-4ca7-869c-696d71fe844e,GB77SQQA25036348654718,56811.6,7fde50d5-f624-4107-a768-e92dbd9d7f53,Finland
f7a7b5c1-f4b5-4eb6-8163-423a044d947a,GB03YHYX62394156592607,347087.32,565f48ba-bd08-4750-ba83-9198fc9dc4ca,United States of America
90c19ee1-1cfb-4327-a5f8-3b20a63f35bc,GB58JYDC30941733337452,154747.22,66172ae7-748a-4f20-b514-c52983e5e092,Bermuda
9f2096c3-90c1-408c-8bb7-309f9a8f1d7a,GB09WZKS01846194589987,969989.19,8924385f-e887-4ccf-9b00-da301f536177,Suriname
7074f053-1938-47ce-a7ac-d99ee5a552af,GB88ZZXB62203336575968,300773.67,c8023c8c-7fff-4934-baae-ce4fe225b5ff,Kyrgyz Republic
044da6d5-5d2d-490b-8b8e-dae59933cd97,GB53XQBK47299447999333,957398.92,84c15b87-1885-48c8-aac2-a94d1d57e135,Jersey
1802e5ea-fb0f-41f6-a647-65e7b54573a5,GB45JPOM46332937287071,634108.15,3be71669-c9ba-4c4c-a659-5ded421cf7e6,Jordan
a8516660-cd47-4beb-a56c-9dd6927b7640,GB27FYQX52192361072421,11014.58,86cd2b44-f0cc-4d45-b750-1bde33f6b690,Guyana
1f5969e6-174d-44e7-95cf-494dcae044f1,GB19ZYGR92974083678842,885293.34,380f0b77-b3c3-47e3-b78c-00af453e181a,Netherlands
8e36c918-82b9-4a7f-8ce2-0eea85b759e4,GB94YDYP36328043168634,408043.37,b3205ea9-0e0a-4f68-bd2e-82492a79e342,Chad
564364ee-b979-4dc9-b077-5806f6694864,GB92UAVY48336037425666,549297.55,519ada8c-e1b2-48de-98fa-2e5f5eaff1c1,Turkmenistan
450a79ad-54a0-4139-9f1b-73608b512f56,GB89RJXL22711463976797,240143.68,7009ec83-54e4-4610-be2c-8dec0f4c1d9c,French Polynesia
361bcf73-3524-493e-a0fb-43201f87fd55,GB98LOVB49068670615942,856795.52,77a79b1d-354e-4e9d-9111-6f36a1a00a06,Philippines
b685eed7-5c1b-42bd-8829-6c9bb90759c5,GB53DFVU80734135132954,282143.41,efb7c267-a511-4121-ba65-2856327586e9,Brazil
3d9fca8f-f2d0-4a94-91db-b3d30a063dcc,GB30VCLQ54503773567401,468613.38,7123473e-37e2-4374-92d6-9cb21781faf2,Guinea
541924aa-b37d-490c-a34a-ffe39f412d25,GB09FDTO75297534085593,676816.38,23f4b26d-f2a4-43e3-94fb-e7d3766eb997,Spain
9ee787bb-e76c-44cb-baf3-035daf64646c,GB62CSCE26829879315846,183442.4,288fcd30-2652-40ad-aa89-eab2ff4014a8,Guinea
dd55ac98-81d6-427e-82c6-89a47358e1a5,GB78FYUT64881827553615,622635.62,f19c5f23-a79e-4385-8c02-dd697af3ef25,Denmark
249c9bd6-c2ef-40da-8c6b-fff03e2a7af0,GB25BJPQ75809538380320,251197.71,9a76bfb4-d97e-4f81-9ca3-da7db43744db,Saint Barthelemy
49907d69-ad86-4a63-88d8-be3246b2d013,GB31THTO01840244739785,931377.33,57e6cc43-9eff-4af8-ae3b-487a1895bc0d,Slovakia (Slovak Republic)
6b0142f3-b2d7-453b-a891-b9f2e5766ea4,GB35KUNN22993799672229,220218.31,0902a5de-3210-475b-91cf-3478b1f8ddb8,Cayman Islands
ed8b9911-9c6d-42ab-a219-23deb4b8bee8,GB84AOMJ12585690992355,246572.14,9c3de2b5-b519-48d9-8ef9-e6358f460ac2,Iraq
28d745dc-1f84-49d5-ab30-a7657201a8b7,GB53HMCA00098166792377,735501.51,be7b595c-c716-4963-93cd-410a7f818a4c,Portugal
4f0198b5-4f02-450a-b1b5-8d7db937e530,GB58IUGM96383187626569,343675.87,a34a4f2a-fc0b-4331-92ca-38160bdf84ff,Isle of Man
6b3567c9-a530-4a2e-a5a6-9f5f4bd6d2cc,GB35HUTJ45612904908431,528909.76,439e3633-cd15-414c-8fc0-844e3bb56b34,Saint Barthelemy
4fc8f406-f04e-4534-ba7d-64c9ecce9123,GB38TGDR91597407194608,327771.55,fa0f4fa0-e886-4325-ae2c-6a472a26c47f,Hong Kong
258535d0-66c3-4ffa-8004-f657d8c4bd43,GB12QFLU64075620142504,855483.31,44fc364d-85dc-483a-b6d0-146ec74ddbac,Bouvet Island (Bouvetoya)
86b49728-893a-4be8-908c-d8c4d6dcb6cd,GB64OWDM65033775087486,654436.81,2a3a8977-861a-4783-a251-321d0df11b82,Chad
f4c80383-8c8f-4fe6-afd5-d2108e4f4a6c,GB51WQSH07186950674685,631411.95,9292b981-d489-43dd-8756-f476c489a7d9,Yemen
fdd0c270-4128-4266-91db-877fc1f40c3e,GB54RCNN55805765963721,429471.56,f11826ae-4726-47f8-9430-b937c7bf943c,Israel
20df5e94-5453-47ad-a8a4-e775ae00d6b4,GB51TZIQ38201448210052,489079.42,2ee42122-f061-4c0e-a3f3-1f24e7fe9543,United States of America
d576c0ba-0e06-4361-b937-90b1bf5cf22d,GB80LZKU19535556987491,889332.8,d790cb55-4ab3-45f3-97d0-10404a765b80,Hong Kong
f90b92de-67b0-4624-9721-067a60965f53,GB52FCCE20805769179988,493103.14,5b7355aa-d8ac-46bf-9e7d-f225c4b6172a,Liberia
335a64be-6618-45da-a618-af85ae5cd7e9,GB81QMYJ27512688608826,682664.32,1fe9dc79-2ced-4f7c-a72e-b03df695fa59,Turks and Caicos Islands
9ece3ab8-b9a5-499e-aa4c-25c49de0e8d6,GB75YVYE10924915894368,503292.12,4df1800d-fdf3-47c8-8d4f-6f26a22429e8,American Samoa
6b860e1f-bd25-4993-82b3-1c1af1cb831f,GB54OIVZ87003834262847,205616.32,8201a2b2-c3ee-4e24-a0ec-5693c90dd70a,Cameroon
c5567915-f2d1-4696-bb22-69bb53cae966,GB81ELYQ11221840213557,840890.81,d719cea3-a9c1-49b8-9975-8e3c57a8db75,American Samoa
54094fe1-7252-4e60-bf11-71d347a7d800,GB40TIHZ35699622022640,426544.6,7c5b5d3d-4445-428e-9e58-ea3621c5c393,Denmark
3fe8219e-c9b3-4daa-9a91-dac5f76143b8,GB16SEXW29148642700568,166639.08,9798855f-2ea1-4758-8d74-c7bd1aaddbba,Antigua and Barbuda
ee4b1dac-a312-4f14-a560-2128198ab20d,GB46AZPN02781207194894,718534.73,af167e4e-85cd-406a-b941-a83d9f537229,Benin
2d4f3f5e-4acf-4ff7-86f9-e7767ead33d0,GB07JYHL86202822236124,524619.91,f19dbacb-7523-456e-bdc5-d00484354327,Papua New Guinea
58b84b4b-7940-4416-a266-c7fa17cce4b5,GB16GIRC74556010928114,739461.1,041e5b1a-746b-47dd-9369-9de40e3f0534,Greenland
3fa28f1f-f52a-4fc6-bc0c-3c3796dd84c4,GB64UGNP42135212415632,582658.67,53411ff6-1a0f-4c57-8d30-011a9910563a,Brazil
d556034f-dfa6-46dc-aa29-58a058f16a2d,GB35ZXQS29187746572801,245017.54,22cf9a5b-6b56-4961-9215-cdd9bb88e596,Romania
1f8dd086-63a8-44d8-8203-54cf2430e723,GB64VAYX94067566721167,297011.72,24792fb7-469d-49a8-968b-dc11d554900a,Congo
9952ff5c-73b4-4c6a-9abf-dff9cc912010,GB07SMYJ90043198465609,449353.66,da1a0fca-1e5b-46ec-a55a-f6d93155497c,Nigeria
5b1fe264-4d2a-4d1c-b670-49458d93d0a3,GB51VYBX31025975184897,120135.99,4ffa3a6d-6765-483b-affd-1b33c4bb5fa1,Czech Republic
e65a27c0-ecd1-45e4-817b-d09cdbd891c8,GB95ISRG00676212916506,625998.38,4c26c2bd-1765-4e33-a6ed-321f284b825a,Finland
cf9b0c38-1e6b-4fed-b0b3-777f999d5213,GB82ILSK84260860921759,583109.8,812d1826-d78f-4351-9961-8763a855dff6,Aruba
fcd444e5-6370-46fd-8de8-97e142ae2d96,GB28VKFC94763513943289,891711.11,32e8e086-9910-493e-9e79-96ccc4621a33,Haiti
69497541-d332-45a9-9900-cba4bb160b42,GB30AWUY62836963073341,116784.39,7770be46-006f-4a6a-83f6-84487e2278d8,Cameroon
03563eac-1834-476b-a999-1e476037a7b0,GB79KORP38865940921040,627961.3,46f92144-9c33-4df2-8f0e-1d8530efd0e4,Malawi
51a76915-b39b-49c5-b2d2-eba7b3452791,GB52CDZH17395098324327,600831.4,e5f07c00-7a61-48ef-8736-eace91dc0bec,Hungary
2e500493-7006-49d8-9e99-3af29fbb751c,GB71DDTM63234316888854,915273.94,1c0f0141-62da-4fb9-8746-50725d54f10d,Rwanda
da0b7624-4059-4fd5-8f37-4d5f64e04b75,GB87DUVY49191121007625,491942.07,24f9a9b8-1860-4f58-afd7-6cf3780c2df3,Bahamas
6abe2475-b316-4117-8cc6-b1f4086a2bf8,GB33LDKM09499843447702,414820.71,35acc81a-84ac-4ac7-809c-f58a2f52b5a0,Malta
7fdad469-4f08-40a0-ba15-f476e90ebc1b,GB26QLRT11704034162250,942420.67,4977b401-79e6-4b1f-b90f-919345e58c48,Korea
ddef0708-a7a2-4310-9aca-27dd4df004ec,GB18PXDL58711324805180,15562.21,c994cbc1-fc2f-49be-9d62-3358e93b7da7,Greenland
b63ec100-065e-43a4-bc36-3e9abf9615fc,GB60PBLQ41620531721526,442823.01,bf254602-ed56-45e4-924d-895782856af3,Micronesia
b2af49a5-c057-4c13-8305-aa5d219b7ef2,GB33DQSF88469096299537,318558.34,ce66d3bb-19a6-4e28-b058-04c108a096fb,Samoa
21a57bf4-4bb6-4d17-87d4-8bfe8744c7d7,GB17HCDA60657796401175,701940.13,e6654175-9309-4175-9b7a-6419e92d83ba,Estonia
908bb74f-bb41-4a92-94d8-6c1389770115,GB53LXPP24461631058800,739858.02,831fb0e7-00ae-4d4b-b19e-86fadf23dd6a,Saint Pierre and Miquelon
58f7e56c-84f7-4248-90d9-f334f9a1c6f8,GB02PMLM17759452587811,853469.48,fa717c94-76c6-4375-9278-2bd985d657e3,Tanzania
a97422f7-dfcc-4672-8a61-723222d66a06,GB76WBJN22647452874398,115969.57,3db27a31-d301-4e88-92e6-e1743b8a96c6,Congo
a56a19f4-acf2-41cd-ba6a-a59d525b51ac,GB61AVBM36907710060906,396343.38,8216061f-ea08-4b31-9d02-8aad839ee6e7,New Zealand
6b94ab7f-095f-4532-bd21-c635f8a0f7ef,GB88DKQA41187263537468,746087.78,e3dda2a0-eeab-4f20-8d3e-5dd5d0d77b1e,Burundi
eba70cad-be9b-4f6f-959c-78176a518170,GB67CIIQ13135111318134,825071.69,6ec9a074-e552-4f6e-8d6b-57f0783e3102,Bolivia
1e5e0ecf-32f9-480c-83b1-5e5f388fafbd,GB82MLJF93508091525122,423170.65,f13b5ff3-b207-4fc5-add6-8fc001c00ecb,Ireland
eb0c2912-2580-4f78-aa22-0c1880a2ffef,GB56VNBE03293123240303,771015.32,29496f9f-36aa-4047-b695-d0b2b135c005,Saint Lucia
068abd73-51d3-44e4-8691-2399bf6665c2,GB44NFZF19812731525318,346791.63,9a71ec17-faff-4269-a730-14b4973ecba6,Qatar
36b9ade9-d961-48bc-aaf3-d4eaef1e4827,GB06OKLB93384245854633,488119.16,68175967-1b9b-4dbd-a692-f934e8fdec36,Belize
f344eced-2ae7-4ac7-9403-e2c81513a2bf,GB07XIGM84777554824654,298906.94,d79f2856-c18c-4e0e-a21d-baec2128afc7,India
09130001-f0c6-4f13-93e1-722b169f286c,GB54AUGM49837792726717,949228.97,8e9d92d8-b360-43c0-ac20-8ce73791ad0a,Marshall Islands
c52b3fef-de4a-4d99-a28a-d8f1958c7c38,GB09SFET31095436886522,148618.12,3f5b5a18-55ae-4a34-b7be-ed5f9bbb58ba,Falkland Islands (Malvinas)
b34d9db3-79c5-4883-9a23-7d8b770f2c7d,GB38QKHM90429951557848,264464.62,e8384b35-4ce2-4bad-8956-a81cc41f1aa8,Uruguay
74764f20-b21a-403c-ba11-b97791f85191,GB74DQFN51952260431404,509079.3,99136bce-e372-4d67-bb10-89c4afd7b694,Niger
4daf63bb-83be-4bd8-9566-b7820d9230ec,GB41LUHX65179574699805,30452.53,cf80989c-e05a-4619-a28a-b4a72dd1e0fe,Peru
79d53955-eea8-4b91-ab56-cc92c4ffa6c3,GB45FYAV21040065001090,888946.21,d8e2ec14-2e1c-43df-9944-52461e00b7ac,Rwanda
02b98a33-3603-4ac1-9ce0-3787793db0b2,GB18MAWT52864773844691,57307.08,5becec56-1407-46a1-99d1-9bf011e2e85b,Algeria
ea904485-64d0-4d19-a150-b2b368539439,GB84EYZA48520940587483,778303.69,fa717c94-76c6-4375-9278-2bd985d657e3,Eritrea
26b1b91b-a6d0-46cc-bb06-5b238c805c72,GB43URIC60251232417339,210327.0,9de01eb2-402c-46c0-b0b6-03a5b5818492,Timor-Leste
c576d454-4bbe-4c00-92a3-6fd7db03ed62,GB93RLJH85181846555841,370401.59,a7a35dd1-4ae3-419a-9841-da59932dbb8c,Myanmar
3811a520-f6bc-4808-9dc8-d27ab590741c,GB06TXBU18623216827500,770648.67,7e070843-d65b-4617-acdb-5a02eabb7c50,Argentina
9095d77e-bbe2-4e6e-921d-2eea17c4731b,GB60YVMK80880123367558,417039.04,f63e9e95-7d9b-4c88-a04b-af15c3402a38,Congo
c73ea2a2-8e64-44b9-8485-f592ace2c0be,GB36OGRZ43620848521958,467560.46,f590e616-03bc-42e1-8fa2-8077c53d6d16,Saint Barthelemy
834f0517-244b-46cf-8aff-cb2fc1c629a8,GB29IVYR12123505050015,871424.37,ab6c92ee-c6ab-423c-9da6-12eaf03c0dc9,Belize
22a58064-06a5-4c64-b01d-584db2e25a87,GB37JTOW46416590754271,342162.18,d42bb730-9272-4a13-b9e2-33e43bc293d1,Belgium
c424f384-0b5c-459b-b29c-ec7013c3d841,GB70JDGI14262800137772,931365.15,78e1bfdf-3783-473c-b8cd-fbc9590d227c,United States of America
39feb5c6-1579-4a52-b37f-aa987d73de66,GB68QOXM04639533088330,590493.95,cd1b76a7-b520-4732-a26e-d360129e810d,Botswana
b9964814-0a2e-4583-b300-cfe3ce1247fb,GB19AJTS19955748428573,118019.46,48769482-15b7-4f5b-92c4-9b0558936965,Monaco
7f9e8f29-04b9-4858-853c-2bf559c7b013,GB78IOTV08434676876629,363213.57,454242d3-253d-4c35-a26e-7a7452ae4ef7,Uruguay
585b45b6-b0e4-449d-90bb-1d1f20ae1e6f,GB09PNKY73058759990192,836392.36,e9e0e87b-9b59-4112-92ba-e53fab7a19be,Lesotho
df632462-5e73-4d2b-ad3c-7f50095c3493,GB50ZELF73374348064473,720330.14,fd99f056-bb20-40af-a6be-764d65584595,New Caledonia
76b51c47-f85b-419a-9081-a4eed4895610,GB87KXQF49284546314306,963575.4,59fd85ff-9e13-4a99-bd0e-b92836ad2ca6,Gambia
1d4035c1-6e63-4fe4-9d7d-a46e265b5502,GB74HLOG70679735601283,627544.36,a606a9ce-96b5-4b86-9749-9d8b9b015622,Christmas Island
a6126cda-c67a-4a63-a581-23616761f8fb,GB45DNHE17989439890069,630166.94,c04f3f5b-503a-4653-8823-499fabb5d33f,Austria
568eee9f-13e3-4518-b8b4-77c377f9a155,GB41FBMR92897389939389,844455.36,f2246013-602c-4bda-ba67-9131b7b544e5,San Marino
4d3e91be-883f-4574-9e2b-c9201d97bf99,GB50RWWH66781931087758,88577.08,2ea39d47-04b1-43ff-83e4-04e5af3ae77d,United Kingdom
3d69024f-0246-4138-b5a3-bd97e5c5b02b,GB26ZJJS76180077996830,222854.83,ddab6f8b-b8bb-4d34-9c02-acb14ee7d8d8,Saint Lucia
f48effb2-73a5-49ae-bc29-17fefa86ede5,GB30GCWB68006943459840,988482.15,a801f2a4-b470-4c06-93a5-60af480f90cf,Iceland
8aa1e9e1-8762-4996-a40b-8fee8b64452f,GB50ZXSG35740825278656,32187.53,5448cee4-e731-4e66-9ab1-3681c246e27c,Togo
d844ebb5-30ca-4bd7-a916-043ae09e501a,GB15ZLNQ19021858074114,426002.61,a65f7fa3-6533-48a2-bcb9-650941d66487,Korea
0d8b8df7-9bf7-472e-adee-746c0b047bb1,GB97WZMI19836780535373,871885.16,2142afed-f836-49c7-8e87-3d00a535b1ea,Iceland
f59bd986-2c97-428e-8e36-572a834e6e6d,GB88SMSZ96102587519930,517331.74,38fe0d06-6e62-4451-b048-5977fb56c9fb,Panama
abc3bdbe-0b8b-46c2-b140-4baa9fc5c566,GB35MTSK59074772597095,90732.76,1a96467f-a6a0-45f0-8c9f-8e53b5261ff8,Faroe Islands
65247d16-e85d-43e5-a932-299963bb2aab,GB59TZOB19319396544778,110442.59,71902795-eb9f-485c-b0dc-a02271dd4f36,Armenia
c6de20ca-ca28-4abc-988b-d72daafe81c5,GB93AMDX95859239084530,476928.43,d2663922-f321-4dd1-909b-0590970e3c5f,Norway
11d0e7e4-e7ed-41de-8b22-6a3ef7137d25,GB73ODEX83610714604163,255241.68,a28a94e8-b827-4686-b757-618937b119dc,Moldova
c86af2da-9c3a-4727-8fc5-f8c0f6da17c6,GB10WUBF83028423553027,503387.16,789d39d0-cb59-4049-b77c-5b04395d0d0e,Trinidad and Tobago
c99b5baf-6e76-4920-ae28-ecb5b5b09d8a,GB38TOBU32848512569174,597509.89,332aa650-9caa-44cd-8144-dddce0549355,Denmark
d5eec8bb-e344-4b0f-a7b2-55efacfcef3c,GB94UNFR05569770779349,595052.75,87ab1594-7d98-420e-9e27-ac3b9b5ab5e1,Seychelles
01f390b5-0465-45ad-8384-1b588318ca89,GB96FUMW16915262363485,274939.76,8015cf09-b476-4a76-9ac3-5c46437117fa,United States of America
94eae8f4-6130-422d-92f5-17dbbf9a219b,GB09PLOX41873967747571,312889.68,6b6edc62-1bc9-4886-9003-9dbcf4f7ea51,Macao
351b6cbd-3834-4890-890d-5d7f07def058,GB55IJCU40433447577371,173315.67,12d4ccff-7659-4114-9df1-30b20b11ef5b,Bouvet Island (Bouvetoya)
389bf90e-e106-43b0-b3e3-69f3b3c2d8f4,GB09EXEZ72157917483098,352686.43,26d2c2c2-0b53-4798-9dd6-b3172231ec2f,Solomon Islands
b091f788-5bc5-4db8-93e9-83b0f42b1abf,GB17AZTB11086275735904,153041.67,f35d7cbf-5c72-4c94-9a05-7709756492c1,Iran
1a1b944e-0efc-4869-80cc-f7c29287cd7f,GB47YSQK74036517214479,463354.1,2bf39bce-0153-4948-9ed1-bb3e0d6353a0,Tokelau
3d8e62cb-a8a3-42c1-80ec-d75bd579d88b,GB44HSQB06829352304135,454297.67,fe7a24a2-a4fb-477a-b548-baa5ac4e6d95,Cuba
2f813a3f-e789-407e-9092-0d9b70e1244c,GB56SNGK56892995978549,816918.35,1e2be86c-a532-429d-ba94-e8ec801d9e5c,Hungary
eb5ce671-8900-4fbb-a635-4daa63b2d59c,GB94VLDI42188771534373,882186.89,e68c8a45-9e72-4ef6-9bb8-660ba79cb430,Antigua and Barbuda
f632718b-f2f6-408b-bf3d-b4d5603e1f36,GB34PRLM59992110161045,685465.21,7c4f084f-093b-407b-be08-1c71b13d8d8c,Brunei Darussalam
e5188480-9d39-460b-bce8-ba5bb4c0d4c8,GB59MUXB85157950070803,629511.66,33879846-51d9-40fb-a355-ef217a4b6380,Saint Barthelemy
c25550a2-4c9d-42d2-85d1-5746b38cd6a4,GB40POJY04985876517903,65918.73,00df3ccb-0bab-4e4c-b88f-4f31f3db2d02,Croatia
b2d9a305-defb-4dea-a719-6092a3234c46,GB58URPO02872540666889,262915.58,109fc05b-bb16-4128-ad6b-8b73fb1e120e,China
d14e63c8-1f25-4553-8b7a-e538b802113d,GB34DUQJ96602016945437,224878.16,8989fec6-6107-4c0c-8ad4-cf3de54bb6d2,Austria
4429502f-59e1-4ef1-b291-7d2ff433d98b,GB44ENJJ65485312742017,533951.29,e86d32d7-f8b1-4def-af59-c497ab093b3f,Micronesia
5e39775d-3634-4a01-9047-2065afe39cad,GB30NAQU09322506515645,93649.76,b14b3689-d2ad-47b7-941f-a1e999ae22d0,Netherlands
3e7d8998-67c2-46b4-a9c0-49c0b938dd77,GB83NHTT90587675058357,150861.06,96f1f185-805f-4d3d-87b6-2a9587a23b71,Ethiopia
80c38d81-036a-4fba-8792-f946f3bb1075,GB94OGWG00919132093711,688726.73,fd1605d5-6cf1-46c2-b609-a8d86d943c4d,British Virgin Islands
8deb0c4a-db95-4941-9889-dc881400e8ac,GB65QMBT25709170415929,961511.41,32a5b361-0627-4809-8f8c-9e618cbf2806,Norway
f553d9dd-11dd-4aad-b318-2f1cd18b3c49,GB29LIHM58660616793756,770895.22,a6f2a1ec-9294-40ff-b044-c48b48301810,Nepal
14799390-2705-410d-9b09-ac9d0f6eb942,GB76UCUM69317392243243,874432.2,38eb0fef-889b-4bb4-9154-9c807103f936,Bouvet Island (Bouvetoya)
6ab13c50-85d1-4189-8b4a-5ab372178cf8,GB94EHVS41509634257499,636827.85,c1dc39b1-14bb-428a-93da-2fb4e9ec6887,New Caledonia
aebcaedd-4887-484e-a1cc-367ac7a79ae3,GB88HMVY32077176471630,34498.59,2d62d163-1a44-44a4-9dc5-2b93c35baed5,Benin
00044137-3817-4829-97ae-efca58b7741c,GB03KCDA14501206296799,181152.69,dfc4d99e-5845-43d3-a7cc-ad36712f9d27,Tunisia
826f9d29-ecea-4d11-95ef-397ac3ee4b60,GB21NTVS33926728688136,18337.54,af3cdbdd-c857-452a-ab64-7b3abf164577,United Kingdom
5f783038-42bf-4880-88b0-1c5b035f268d,GB79RQLQ32359706628854,844287.11,582eb0ca-1e67-4123-b3a0-2bc0a7991a65,Christmas Island
