acc_id,card_code,balance,comp_id,bank_country
279e88ff-035e-4321-bafb-a5be2a466640,GB33DYSV96900298400756,827899.52,2aaa84d8-16ca-43ff-8e24-1f3a5a700ce2,French Polynesia
1bec3ebd-80cb-41b6-bc41-e4219011b341,GB76LUSI92226172577020,312219.4,f162bff8-5b18-48b3-bcd6-54b8d3c69528,Slovenia
20013a4b-68eb-4c84-a2f0-321c70e7c7ab,GB40INNM69405410140155,773780.86,bbe8cbf5-7875-47d3-aa9d-54635ae1e3ae,Kyrgyz Republic
9043b946-dffc-404b-bd25-10ad292349e6,GB08CWZD69232416228756,670382.62,da786f7b-f799-4fe7-9647-9665f2aeb4b9,Micronesia
83f85ff7-f862-4f87-a9a9-6f14a0cbf240,GB25CTHQ22645193846795,331811.73,19b41c08-b96b-4dbf-8056-50b206d46dc1,Yemen
a609d8d5-a897-42c9-ac1a-e6b253bf5140,GB04QHIK36250335537629,782575.38,0e0b13a9-a08e-44c6-80f7-8a9c90f351be,Central African Republic
a395ec1d-f887-4a03-8a1d-aa85998eb524,GB34GVUM07667291232213,248826.74,0a1a524c-a87e-45b0-a799-1e9f3b27d58d,Cambodia
6d9d74c4-3200-40db-8da3-daa4a43a9c6a,GB69VLFV51159482791736,895541.19,40b4c2df-0d36-454f-bbb4-7e41f209a2c2,Ethiopia
e49b16a7-4b87-4c42-969c-005522e321df,GB86ASFH60060073135025,688374.0,d2587c92-8492-434a-b571-b6c9998b2298,Angola
169134b3-4896-47ef-b9b8-5fb8da97de3e,GB14ZDVE15353505288573,683472.83,d4eece58-6f37-45c0-990d-4dda944111ff,Bosnia and Herzegovina
2391ab13-de86-4057-8a0f-3dd48bac4ee3,GB28TCDF98960552232717,298139.38,4a8c3f28-9266-4f57-9a16-59a8c05ccd3d,France
082997fc-7ada-40a6-b46d-0e3c90a1bc9e,GB31ZHAB89849873367512,638374.58,dd2ede50-bcfc-499d-87ba-7eb09a5562bc,Kyrgyz Republic
4edba75b-8df5-4cc6-aa3b-34decfdb7874,GB86YTDJ51028664801566,905388.85,4eccc3fe-67e0-48ad-aa87-40ee51c36c42,Somalia
7db98cb4-1469-4f68-bf6c-0f9d8b0ce334,GB39CHSJ86938651278378,788858.01,7fd566aa-da58-479e-812f-af7f88de069f,Guam
5fb0b31e-06f7-4c78-81a8-72a3e3415779,GB81MINU14323150103107,885108.3,4deb16fa-ba84-413d-82f6-8becbdece62e,Lithuania
d523c744-ba8a-4c38-9fa0-1194eca0cb51,GB51FZYH57732314660676,249403.05,7e5ba257-c8f3-4b95-80ea-f4563ee0f75f,American Samoa
eff0c507-ee5a-464e-9233-1f5d9b4aed9d,GB91DGHY64311343958076,40649.87,e7ca3016-4bfd-417a-9d50-01e935bbb695,Thailand
936caacf-4889-48c7-b40a-303b62bec19c,GB45MAVQ00132155480327,451122.1,f422b34b-8c56-4582-b261-1afb4285eb9c,Gibraltar
91910d89-615b-4fcf-8d79-f085d7ebbd6f,GB14GLIC24193909885254,278739.28,30ec3dd2-3ef8-49e4-9635-96541ed45620,Nauru
9133a667-f651-4e99-ae5c-631675181b1f,GB65ABUM18059591475785,791649.07,b07e4005-d4db-428d-a197-7acdbc66bf1b,Niger
328b9937-506d-4935-9349-46c71cbf3c8d,GB45HZXJ58443411282758,739694.28,5379cab9-8017-42a1-bfa5-2837d700d12f,Zimbabwe
b4b7727b-0bd4-4228-a12f-5944ac09610f,GB10UFUI84304202866991,553570.34,2cccd1fd-b3ed-4baa-8698-d75d9c369b74,Turkmenistan
937133f0-e718-45a4-98ac-8ed53485a9a0,GB14QISC47283849247880,494195.23,31adf80c-0d17-4caf-8a76-294feeadbcbc,Gabon
48dd242f-4331-4f58-b4e7-08b21ffaef65,GB24LMKX17295758474226,164522.97,ef92edc3-1ce7-42d4-8b17-5b3962e4e6fb,Congo
3c773e2e-a3d5-4646-8451-b19181cb866c,GB42AEAL76065499078711,994440.52,bd584774-33d1-44bc-b7c0-875b3e1dfe82,Malaysia
8c6e1ba7-13ab-443a-ae4f-8085ad5d1260,GB91OENM10352997226861,453639.19,4f5cc8f8-7767-4d41-82d9-2b5747a4a320,Angola
3fa30842-391b-4519-ba5a-8a364b96080d,GB54AMTT77119104165955,5999.83,4b37eefc-7fbe-43cc-b42c-0176bea5b67c,Swaziland
68783096-9c97-4cf6-8e56-be6ecf1174b5,GB61XOMT15505440163158,675347.28,313ffdfb-faa0-421f-b54c-5549058d3de6,French Southern Territories
7610bea9-efd5-43fe-a83f-9c40e65d1062,GB41LBKI64869681123003,21042.84,745bcbf2-822b-4ad0-816f-7824692dd943,Faroe Islands
4f164f66-42cc-48d5-b87a-bfa53ab92cb1,GB68PDHG76266720303372,178503.78,28022260-b3f7-4fb5-ac7e-8e59f338b8d5,Lithuania
cbb6e2a9-0736-4324-a264-e297c5f54226,GB26JBDV15195017009997,220361.96,aeaa4a22-a09d-44c5-830b-c5cde174448b,El Salvador
f904e61d-63e5-435e-ab11-17554e7131d5,GB87TREF60163580920525,75979.42,57446322-c030-40be-96b9-01a123e30d44,Indonesia
358e20bc-f518-4506-947f-d15e0a279efd,GB52PWZQ81722015871248,586874.53,4d55b507-8f33-4274-8edb-5e8e74ca3e7d,Brunei Darussalam
b6c7c075-9173-47bd-b4d3-984dbd984a54,GB25OIHU42180683124064,265238.64,4bca9eee-3505-458d-9358-7ca0d80344c5,Kiribati
742d488b-b97b-422f-8ac5-da4bee732a1c,GB85ZTSJ79510705529777,911656.97,3999d3cd-f398-4ab7-9bf5-281ce8ff862f,Iceland
43029b80-3035-4d99-96e9-918a7fac58f5,GB17HWOB07863170421781,96282.09,d80f11f5-6603-4463-892f-9dc427c100d7,Paraguay
ca3d8f1a-42d2-4ea2-a802-212118e6b62e,GB83TDSC81567455340139,570415.26,e63318a8-045c-4f41-b8ff-22f0ba7c2765,Ecuador
e7c79e83-5e48-49d6-9bae-580e1c9dd64a,GB26EIEJ74678085316965,538171.94,4abbedfc-337f-4e2c-abf2-a2904349f982,Timor-Leste
0a50b277-2c28-4aff-bdce-884877c77856,GB93KYXH69092548169566,892165.16,41683e4e-937b-49cf-a274-22371657024e,Pakistan
b945042c-0298-440a-b2f8-d5a0f277a581,GB48LDEG10753589923631,436877.62,e6a04075-5d41-48d6-a6e8-ee75868ef20f,Lebanon
2f2132e2-da72-40fd-90f5-9d9cbd36a800,GB78ZSAA93099547248425,488836.11,ee8a638a-e425-4457-82eb-60e381055f91,United Arab Emirates
b3abd043-ed9d-4519-820d-011da4da1825,GB09YXUP04426100424060,291152.74,2fafbfec-beda-41fe-ad0c-91b4ce1b32d5,Iran
471fc440-2583-4cc3-842a-f43ad3b1e3fc,GB21JRHF63429413966266,164381.05,e76aca4c-f7dc-4dd6-a529-9bd95c8f94d4,Rwanda
5d948d89-1c5b-46f3-befe-8cc0b9aa9675,GB46PPHW57260264117050,839988.09,8e950bae-c30a-4869-9512-ddab91fe1a4b,Sao Tome and Principe
05caecb7-9f6b-47b5-9d4a-3d8b6ba51ba6,GB48HBJO93630648075287,526153.87,ffeb12d1-a55e-4e2c-9036-526a7b638d7b,Finland
e4271a66-cfe3-499d-80a7-73beb1854be8,GB19XBMQ62550395806257,366980.93,c31cf1a8-8e80-43ce-84e3-256c808b5c72,Christmas Island
e69466b3-6014-490a-a83c-7459d5075c70,GB84MIIH27406203032510,353873.66,16b9cffe-25f5-44a5-be07-dfdc3fa70831,Iraq
0ccf833a-15c5-4362-a0e5-554080af0f1c,GB12BUOG96817278903457,68348.11,81733a0c-8014-459d-b2f7-c95f738ac069,Jamaica
65a14cce-eff1-414a-ae6e-48821c5a640d,GB46REFF05633441157106,454770.32,1e80c16d-c6b2-4c1d-9c31-dbaecf23f0ce,Puerto Rico
36176d2c-a1c1-4c45-aa7b-06ab7b197dbd,GB81ZOUI85679431284128,411735.88,d28b0dcc-5157-4695-bccc-ba95aaa2cadf,Sao Tome and Principe
3f618c3a-4820-418e-8b00-c05b661cd052,GB03LDYP80889170155054,751227.2,f9d08cc9-0078-409e-914b-70c53deaf48e,Singapore
d723b7be-7899-4548-a440-a89cf7b710a3,GB25CWRX59385733312692,654753.11,2b30ed05-e30d-4ced-87a3-85439b392335,Philippines
51eb8e58-085e-429d-97ec-1fdb224d420f,GB71FOUI61827847929916,846124.3,ed401f01-b7b7-4532-a9ce-2cbfd23b0965,Venezuela
79c93498-ddc9-4ed8-9d2d-7dee2af40c80,GB44ORXR12691509952193,512198.49,c15aaa1d-edcb-43f6-950b-d2d05be82cb7,Micronesia
3d68a611-56d1-4716-8ec8-9a378e4b98c0,GB26REPJ87189103513443,789378.07,f922b009-f159-45b3-9423-31c9d711e795,Montserrat
b71e6998-3e68-461a-9074-4afafd72cf4a,GB37OKXJ41053327036458,278644.08,9930f29e-5211-44c2-968e-bc4e120e109e,Iraq
0485f14a-9022-49f4-8511-bc15e7abf7ca,GB93USIF26397985302580,248795.82,8a998d4b-a9a8-4653-9622-1bad06bfa519,Yemen
d794e242-31ee-44d6-aa85-d4b76c9c7995,GB96ZDUH50024262081449,289100.77,f7bd3659-bc8f-43da-9f6c-7ae58d91db00,Oman
d96b8e22-6473-4485-8338-4465de63e410,GB05AYTH41020981663059,669224.29,e7d76221-4da3-4a7b-9bde-5564a161245f,Guam
b6eab6ff-0cd5-411f-a679-c520cec5e7b7,GB92QJOC70960750457552,35300.28,45af6768-6429-4151-bd1c-df1a968a34e9,Burundi
8ab83a74-bf59-44aa-8354-f0476639d6de,GB65ENNE04945379578265,989109.41,f2cb0d17-8d85-467f-8fc5-448b08747947,Angola
8991e18a-75b6-4bb1-a32d-77cc9ee21e58,GB37IOZW84565951810629,115280.15,8df01f04-c563-47de-ba52-f2b6c9b2796d,Turkey
74ad359f-5db8-4536-8d5d-c6e329d239ee,GB06CJUY81368579916369,554123.16,04cca6e4-8c00-446c-a0f8-901e6d0f01a0,Russian Federation
83095d4d-4c64-4809-801f-061e7584fb6a,GB71XVWU68603606140936,18148.82,35275cfb-a9ac-41e3-9ac6-ac1abd85f022,Nigeria
11085e73-b141-48b8-b4cf-af68ed68ce85,GB34HPJF22618684304057,982055.86,c9a040fa-7296-40fd-a107-48d6ca53a24d,Benin
c9b08076-d34d-4c05-a357-3325a21c10db,GB82ZMWP51002621676928,382375.46,5ee032fe-31c3-4492-a585-6f0d36cfd273,San Marino
62a5aaa4-f98d-468b-97fc-ea72117f70e9,GB27MCMK23678896050912,875438.63,cd87c1be-344d-4b7e-a9fb-edc986e4d3ef,Australia
a1414df8-3193-437e-b13e-c899a7285ba8,GB15TZGA36049728794290,444308.28,a7cd0c96-168c-44c1-9260-ee5be0a23c72,Angola
763aae34-b632-47e3-a72f-1c3ef5245ef3,GB76HHMI20420617586722,982527.97,81bf6bfd-23b8-47eb-b780-1af37b6a07c8,Bermuda
05701a32-6d90-4cd2-9f32-7ba6c3b42bb3,GB79ASSY82173343255654,464362.47,3900432d-b323-4b13-a921-c82a2de43385,Burundi
a2f4ca49-2610-4622-bd40-5cdcf6ce5212,GB56IYPR50003084643330,180960.96,aa012cdc-5ad3-45fb-befa-14fd901e8782,Comoros
557cdfa3-7883-49db-b499-de67f0504f53,GB79UGLH52408485576946,47334.28,1739c30c-ec88-4d60-801d-3d49d108b8a1,Pakistan
eb9bd028-8f81-451e-8df2-896d49aac644,GB42WEXX46825753044039,344037.54,b9019744-5448-4d48-8235-ef6064134069,Cote d'Ivoire
bfe9a3f2-3907-499c-9fe0-33043864bb7f,GB58LZUN48233444402639,830659.17,ea382797-f496-45d1-baf6-24f631b8859f,Argentina
d0a7ef38-2c49-4002-9841-04ebb9cd750e,GB72ZIRI86843997188248,985209.38,dcb4cbde-2628-4476-8f6a-a1e0af7f1009,Bosnia and Herzegovina
a410f94e-9091-4f45-a162-210ff45c3f27,GB80EPLB54020914443807,852097.73,f3a4e9f3-5b73-4747-a002-4b0e16edbb63,Palestinian Territory
1f6ff969-e4cb-46b2-bfe5-8a22e6491d12,GB59CBQM42063699826763,587108.62,6502fae4-d294-43d5-bf02-b1b27397f642,Kuwait
6822fed2-bcbd-476a-99fd-cbd4566d46a2,GB92ZEFS25084538316522,269862.76,4ad56a3d-128b-4429-afdf-6d4de606a258,Poland
a290e916-0dcc-4bca-883b-b53648f27716,GB67QVIU71960849120434,151336.08,b2073c8e-861e-4ec6-86ce-8c5d76514b96,Jamaica
1c4c2639-2ec2-427b-8050-83f8ef98096e,GB09AGPT96336594360747,401613.02,a15dd0a0-f7cc-4da0-a19a-b079051f3438,Guadeloupe
074929d3-5bb1-44a9-b1ea-a89eef5bb369,GB86WJHT55401100165328,984993.35,88ee03a9-4abc-4354-9a5b-543a222e04f7,Pitcairn Islands
a61790ee-acaa-4aef-8ea6-3e181005423a,GB60PTIJ58376833734323,774455.16,887ebabd-f89f-404c-ad4c-ae7ad205bd7f,Northern Mariana Islands
66ec87b8-89d9-4d96-adc2-eb4bab931324,GB56KRRB55158760578370,380504.41,8de25250-3d24-4cca-85f5-3544beb2efac,United States Minor Outlying Islands
c903d099-dd0a-47cc-ba2a-d484fb73184d,GB08VLHE35054932078410,114864.88,81c08c0a-b8e3-4254-9a5e-a64103356c85,Nauru
7c0c52c3-1a7a-40d5-9f73-b289fc6f73b1,GB67SSST53687020849207,795320.97,1882d4ad-83f7-4963-bd7b-412250db052b,Barbados
48d9f14d-6675-46fc-b40a-61594857ae9c,GB89HOKZ38760836643830,173203.94,208a0694-a863-4505-8860-133af4cf1f54,North Macedonia
873df09f-60d0-43f6-9fca-9e7d0c719f4d,GB40YSFD27115996589031,94588.53,7342eb29-433e-40ea-ad63-524701de9491,Honduras
7a39488c-2401-477d-b417-6d9c7923a0bc,GB76OFMQ34221988384813,833536.38,32456474-f6a9-4d38-9fab-c625780723a4,Honduras
5d4c4984-1412-41a5-aba2-28c649a00e0e,GB23MHPJ85874822703695,940311.01,a46ccf80-9168-44ba-88a5-60d292c647a9,Guatemala
9e5dab07-bbbb-4652-b22c-1a97c2cc4c87,GB98EKYM64043366705440,660913.08,2409fd7d-545d-4415-9a32-c8bdae1fb359,Romania
7b96064a-8f81-4b62-b181-3acdf158e6b2,GB55XVAI37523325216288,822494.27,f4aa6a4d-a774-480d-a9b1-4220659714a8,Belarus
b2825a6b-0186-4f85-9169-4a9079113cca,GB14NEHE50752883669778,336087.0,e3396c0e-0dc9-4063-ab5f-39dc7a7a7dad,Heard Island and McDonald Islands
437d02f2-519c-491d-8718-03b85f2b2d82,GB26GXSX80582890161922,540659.03,17a867a5-f437-4ead-9b98-2dce7a1b78b3,Montenegro
147d8410-01bb-4efa-b84b-8ec660bda76d,GB43TXUY49338130240132,231754.33,fc394cd6-9a0f-43dc-be45-bd113cfe123c,China
dfdcfa74-f77c-4436-a1fd-d9dd06f1d2ee,GB17WUDY07848903613670,874438.27,693d596b-0e82-4a44-9787-eb9e9c710025,Korea
fa568328-675e-4619-a505-c609f25e4e25,GB02HZNT98530562499918,866053.3,917dc8ab-4292-4f21-a0a3-23915fbbe7ab,Palau
fd5c0de9-d2d4-4829-8f9d-a5e801858110,GB08KRCY15252759817463,322819.14,e3894217-9a59-4a5c-807f-70b52e5b47c2,Ireland
df1bf344-0245-4d35-b3c6-02c99ef991fd,GB97YRIQ54410199551865,114215.95,7dd58aaf-8cc2-4eb0-b664-89d9a56cce14,Chad
04504ba9-6235-408a-bb1b-14b922c791fa,GB03QUQL88831610797550,776838.64,1bb2278c-c95b-4150-8392-d6ade65d769d,Jersey
d58b8a10-36af-4c0f-b08e-4fd9a928be9e,GB07HLLR71789390843327,901959.49,302875c0-9ad5-4152-aab4-e73f295affef,Aruba
727a614e-73e1-41fd-8947-32aedf240931,GB45SUOW55556002396611,544570.03,4eefad7e-a312-4722-b32c-834f5bc7c442,Saint Kitts and Nevis
edafa298-e447-491b-92ba-ab146c7f2922,GB69ZIGU05471886721173,292802.15,8ed69b14-d9af-4c1e-8fa4-f06162f7a513,Egypt
7c453b37-912d-465b-abfa-f6f8a3d113dd,GB36MYYX50894495010595,309748.2,f64ee406-d04b-4c06-a0c9-d6778ea702f5,Australia
bf40df7a-d379-42d3-8e82-e115935cd412,GB08FUXR16358346392380,154861.15,9bdd422c-0dc1-42e3-a119-b3590bdac473,Niue
8a36fd15-39fb-4149-bbf7-63f6f111000c,GB23IYOP87166246578782,310869.16,f875a8c8-90ba-43d6-a0e0-bc63c8ddd113,Nauru
b493d970-2c26-4b35-b036-2c6036de8782,GB58ABOQ67862590701068,277577.03,2a68cbcd-aa54-4fa3-9433-785fb64c18ad,China
f1e88360-f5b4-4fcb-a378-2b6d48b8f47d,GB90KMJU69458875871274,659456.22,93ccbf0c-b945-4011-be7e-038a8e971993,Iraq
798082be-b010-41b4-afcb-c494585b82b5,GB68FNFM71962399957862,247247.8,81c62462-a362-432e-85b2-f9085e2d6f98,Sierra Leone
edaae722-1251-429c-9281-40e4406bef0c,GB63RQPF50202912011142,548996.64,c5ba30af-f34b-40a6-8b2b-90083bb8be26,Azerbaijan
5776e48c-a750-43d0-957a-350c7bb87265,GB94YRXN24262031973690,462369.07,4e4311eb-2911-40a3-9e25-25279c34eb9e,Brunei Darussalam
aa7f75ad-115c-4da6-aafd-6575846269b1,GB32FBIZ68302171813528,722029.82,ddae8d1c-7c8a-4f87-818f-a9db6afc4f94,Palau
18f8bf7f-556c-4ca5-a296-c9121a0449ae,GB44DRLJ52231225965093,408085.05,43681cf1-4c99-4fa1-b371-54b98b8e9eac,Afghanistan
b98d4e44-3e56-48ac-8486-212462a44998,GB91FCUL83954628398139,910688.22,5054dab6-af07-4cc7-ab71-df4a80df4bf3,Niger
2e7c39f8-7df8-40f2-bc62-2aac09b7b2c2,GB15KMWQ76111006220569,323947.79,bce65147-a2c3-4849-ba44-c9b6ad898eb9,Cyprus
cbacf9e4-504f-42ed-9160-de89e45f12e3,GB92OGTJ87768921673782,129166.03,6e0e44f6-5f9d-4e12-b8d9-adba32c7f255,United States of America
e37ae358-7e2b-40ff-a65c-e5cc4610b825,GB28RFUZ36930367146768,609638.85,4b9e986a-2a01-4199-af01-7a11d51fa6ce,Philippines
49e22777-165f-4103-a444-c48a22ffd851,GB23OAOO31316053755134,826201.39,ab84892f-62f0-4d10-9e09-b39759a67f06,Belarus
9ee2dd7c-1bf7-4425-b6d3-051c6b7995ff,GB62EYWU75056671842367,810583.95,ef4d7ee7-0b20-4680-b8a7-3f42ddc44504,Cuba
e2c1164c-64ff-4291-a559-1b525bb784fd,GB16MQQE66316819734672,519711.49,e8767075-a244-412c-bfff-93b4aeed7e2d,Iceland
8d7e7aa4-c63a-463d-bb59-727ad90a1931,GB18PDZX23075854226398,517482.89,045b3762-03e2-4618-991d-950d5834eba5,Antigua and Barbuda
56b2b317-20bd-46bb-a1a2-e296057009d1,GB09GUWP97099495998664,8362.24,e4e8a618-5fd5-4684-ab0d-bf24d9c115a8,Maldives
ab74e56c-7579-48a7-9986-42d81d67a2f3,GB44ICBB05794205471966,797585.12,9636d143-384f-47ee-9aff-419844bcf5a8,Tanzania
9b1e7fc0-6466-4d99-8ac2-3e0d412054da,GB88LPWW80468069870269,875844.09,7510e085-63f9-4089-92b3-3b2b4f850fd6,Tuvalu
3f957817-117b-4516-976c-d04e912d0747,GB64BOBP71402475127919,944763.27,58c37e42-1cf4-4874-a002-16f828754f7f,Nauru
1df32552-424f-4db4-af97-fbb6b95dde72,GB51IGUV12754836876042,199253.4,bb3a1956-093d-4402-8f4c-6a05aa3d6252,Saint Barthelemy
3c89875c-e39a-444f-9603-106785d9d258,GB37DRYD10188403917218,303869.43,8eb85517-349d-4a39-a3d1-103b6e36c1c9,Bahrain
fbb6adf7-647a-4645-9cd5-34bee8ba497b,GB37EPKI01377131704536,939231.51,5fad447c-6a8f-4701-9912-d94d8a056a77,Guinea
ed1755c4-a88e-4a2e-af4c-3709c00ed087,GB85ILJV23531915396536,958418.56,e06d9f7a-7644-4611-bd3a-a90d76df53bd,Palestinian Territory
bd3e38bf-e0bd-406f-8d52-ca60572d9223,GB80QXYH71219111108385,284642.17,2e6f86fe-2162-42c7-b23f-f988ad79241f,Panama
a592548d-96c9-40f6-ac68-4fbe263cf9de,GB68RADQ30692210971866,404154.6,c3842790-fc6b-4659-b357-f904c465fc07,Greenland
2efb19f5-1d2b-484b-ad02-afbedb1442bc,GB37MUHT49866432756079,493926.89,c2d396f9-756f-491e-9fba-3033c4df348b,Canada
c9a918ca-6457-4d88-a17e-f80208e4667a,GB25TJOV00491523852580,238363.75,43b74381-bbaa-4e53-b182-d3991b0c5993,Finland
a2ca247c-83cc-446b-8c87-ab535be759ee,GB94RVZY34945617024219,719447.31,db52221f-897d-49e5-a963-65ed5f5b6760,Faroe Islands
e629c538-257a-45b6-bbc2-ea41c8e7ecda,GB25AHSS39119599765120,607204.29,e77d7309-cdaa-418a-a85d-317b7c9c6dce,Iraq
a6abf45d-2c28-40e8-8572-c97267c387aa,GB05EDHE05435315267400,28715.83,267a7009-349a-4089-b4dd-c15ede36d1b8,Panama
4e8de2b4-1c37-4dda-9d11-1e83e0f2d5ce,GB27VZEF00564805660665,315560.27,ce610cd7-a0c7-4f5b-85d6-74e1eb23efc6,Singapore
ee514541-5e9c-4182-8cb1-5f6cac4e36fb,GB46VMPV30467259892121,886939.63,385b81f8-1df7-4af8-8356-9c05d4aba941,Nicaragua
2a124f0a-02ff-45ce-89d2-983cdca42cde,GB24KXQM68271083456072,241249.45,5d733272-2361-4030-ab57-e0f59acdb979,Poland
0a95cea3-5736-4ad0-866e-2a6a71b4bc65,GB50AGQL10696674569200,625286.9,ab0e0080-82a2-4a21-9e90-e3ad9e021ef9,Lithuania
0d120fc8-101b-46bb-a25b-ba664c967859,GB12QUAB36093711121789,810058.12,1e63432e-d2ea-4340-9993-d2ccf9b57bd7,Kyrgyz Republic
463714d6-84ee-40b5-9a11-1b6ab6511131,GB87LMBL52296110737057,573848.27,57ace987-02fd-4303-8a0b-e499ed8ecc42,Northern Mariana Islands
bcd71e3d-70e5-440e-9079-14f2ffa0fa10,GB93NLPS21986793725857,477762.01,8b55502d-6634-4397-a136-7a3796f08ea4,French Guiana
0a076893-78da-4742-86bf-9ad404a6f210,GB63KHIF67840094617615,152116.91,37dbcc49-b4e6-4257-94a5-d228b6ec12b8,Papua New Guinea
28f2e605-d9c1-457f-b007-3ff24c31ca85,GB61HVWQ90407951924348,867858.27,a130569e-148a-4bbf-b367-6fdb2312c8c4,Iceland
6bcc5cd5-baef-4ceb-8c86-904aab57b6fc,GB57WXES94454740461486,899958.03,37ec28fb-e85b-46a6-b3db-c76514ae0981,Tanzania
cd681a5c-62ee-419c-a2de-f18d6d17159a,GB62AJMB27664606922903,765861.09,79a0bd12-e865-4de0-be81-372ec19deedb,Algeria
412ff567-60b6-4935-829f-2a8e5462f5d1,GB78HHBV42222536068564,108944.26,a399ffba-8338-414d-82f9-82c38cfd7311,Guinea-Bissau
3f0568bd-aef6-48da-a288-dda578749c63,GB10BRAP00968527590477,61572.87,b310c4ec-545f-4e15-81a1-7b8181203953,El Salvador
05af0973-cb3d-4df5-b6d1-f7f619e9b48b,GB95YSMW71880910329270,323263.43,1034407f-583f-49d5-93bb-b50846046eb6,Trinidad and Tobago
5e0a456d-ba24-4763-ac71-78b5153b46a0,GB38VGFE52413925855540,158011.0,d8461afc-e9b1-4a28-ab15-ebe4251a70b9,Bouvet Island (Bouvetoya)
